-0.0909090909090909,-0.006999999999999999,#WERT!
-0.0676,-0.0064,
-0.0592363636363636,-0.0062,
-0.0483818181818182,-0.0059,
-0.0363636363636364,-0.005600000000000001,
-0.0191,-0.0052,
-0.0077090909090909,-0.0049,
0.0059,-0.004699999999999999,
0.0185636363636364,-0.0043,
0.0476545454545455,-0.0036,
0.0796909090909091,-0.0027,
0.114081818181818,-0.0018,
0.127190909090909,-0.0014000000000000002,
0.146445454545455,-0.0008,
0.163854545454545,-0.0003,
0.177136363636364,0.0,
0.269418181818182,0.0038,
0.317336363636364,0.0067,
0.384954545454545,0.0132,
0.475163636363636,0.0369,
